[3, 5, 0, 3, 0, 2]
[6, 10, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 5]
[3, 5, 0, 3, 0, 16]
[9, 19, 0, 4, 1, 7]
[9, 19, 0, 4, 1, 16]
[3, 4, 0, 2, 0, 5]
[2, 4, 0, 1, 0, 17]
[3, 4, 0, 2, 0, 6]
[4, 7, 0, 2, 1, 3]
[3, 4, 0, 2, 0, 5]
[2, 3, 0, 3, 0, 5]
[5, 9, 0, 4, 1, 5]
[4, 9, 0, 2, 0, 16]
[2, 2, 0, 1, 0, 3]
[3, 5, 0, 3, 0, 2]
[5, 11, 0, 3, 1, 4]
[4, 10, 0, 2, 1, 11]
[3, 4, 0, 2, 0, 6]
[3, 3, 0, 3, 0, 8]
[3, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 16]
[2, 3, 0, 3, 0, 26]
[3, 3, 0, 3, 0, 8]
[2, 4, 0, 1, 0, 10]
[10, 36, 0, 4, 2, 13]
[6, 18, 0, 3, 1, 16]
[2, 4, 0, 1, 0, 7]
[3, 5, 0, 3, 0, 13]
[3, 5, 0, 3, 0, 12]
[6, 10, 0, 4, 1, 6]
[6, 10, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 9]
[3, 5, 0, 3, 0, 8]
[5, 15, 0, 3, 2, 4]
[3, 5, 0, 3, 0, 8]
[3, 6, 0, 2, 0, 8]
[3, 5, 0, 3, 0, 15]
[6, 11, 0, 4, 1, 9]
[3, 5, 0, 3, 0, 12]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 12]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 13]
[3, 5, 0, 3, 0, 12]
[3, 5, 0, 3, 0, 13]
[3, 3, 0, 3, 0, 5]
[2, 3, 0, 3, 0, 4]
[6, 10, 0, 4, 1, 9]
[6, 10, 0, 4, 1, 10]
[18, 77, 0, 3, 2, 18]
[6, 11, 0, 4, 1, 32]
[2, 3, 0, 3, 0, 28]
[5, 7, 0, 10, 0, 8]
[7, 12, 0, 6, 1, 7]
[2, 3, 0, 3, 0, 4]
[8, 20, 0, 4, 2, 20]
[2, 4, 0, 1, 0, 15]
[17, 104, 0, 5, 3, 11]
[3, 5, 0, 3, 0, 7]
[16, 97, 0, 4, 3, 12]
[7, 17, 0, 3, 1, 31]
[3, 5, 0, 3, 0, 8]
[8, 23, 2, 3, 3, 39]
[11, 35, 0, 4, 2, 28]
[2, 4, 0, 1, 0, 5]
[13, 57, 1, 4, 4, 9]
[2, 3, 0, 3, 0, 18]
[10, 43, 2, 4, 4, 8]
[9, 36, 2, 4, 3, 10]
[11, 59, 1, 3, 4, 14]
[5, 6, 0, 4, 1, 7]
[5, 6, 0, 4, 2, 28]
[5, 6, 0, 4, 2, 12]
[6, 11, 0, 4, 1, 16]
[5, 9, 0, 4, 1, 20]
[5, 9, 0, 4, 1, 20]
[5, 9, 0, 4, 1, 20]
[5, 9, 0, 4, 1, 14]
[5, 6, 0, 4, 1, 7]
[7, 13, 0, 4, 1, 18]
[6, 10, 0, 5, 2, 14]
[5, 8, 0, 4, 1, 10]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 6]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 20]
[6, 14, 0, 4, 2, 24]
[6, 14, 0, 4, 2, 14]
[7, 20, 0, 5, 2, 20]
[2, 3, 0, 3, 0, 39]
[5, 7, 2, 3, 2, 8]
[5, 10, 0, 4, 2, 15]
[2, 3, 0, 3, 0, 10]
[2, 2, 0, 1, 0, 7]
[3, 5, 0, 3, 0, 22]
[3, 5, 0, 3, 0, 11]
[35, 464, 0, 5, 5, 17]
[6, 15, 0, 5, 1, 12]
[13, 85, 0, 4, 3, 11]
[13, 85, 0, 4, 3, 14]
[9, 37, 0, 3, 2, 12]
[66, 1292, 4, 4, 5, 20]
[44, 596, 2, 4, 5, 24]
[5, 7, 2, 3, 2, 8]
[12, 33, 0, 5, 3, 15]
[3, 5, 0, 3, 0, 8]
[2, 3, 0, 3, 0, 8]
[10, 39, 0, 4, 2, 103]
[24, 83, 3, 5, 7, 23]
[12, 29, 2, 4, 3, 13]
[4, 5, 0, 6, 0, 5]
[6, 12, 0, 8, 2, 6]
[20, 123, 0, 4, 3, 40]
[28, 214, 6, 4, 5, 8]
[9, 21, 3, 3, 3, 16]
[3, 5, 0, 3, 0, 7]
[3, 5, 0, 3, 0, 8]
[3, 3, 0, 3, 0, 8]
[8, 29, 0, 4, 3, 12]
[21, 96, 2, 4, 3, 8]
[26, 159, 3, 4, 3, 10]
[7, 20, 0, 5, 2, 5]
[27, 279, 0, 13, 9, 61]
[2, 3, 0, 3, 0, 5]
[8, 15, 0, 6, 1, 19]
[12, 42, 2, 4, 3, 31]
[13, 8, 0, 52, 12, 13]
[2, 3, 0, 3, 0, 5]
[11, 41, 2, 15, 4, 23]
[4, 6, 0, 4, 1, 7]
[4, 5, 0, 6, 0, 5]
[6, 14, 0, 4, 2, 9]
[2, 3, 0, 3, 0, 24]
[2, 3, 0, 3, 0, 6]
[2, 3, 0, 3, 0, 6]
[2, 4, 0, 1, 0, 5]
[2, 2, 0, 1, 0, 4]
[2, 3, 0, 3, 0, 4]
[12, 51, 1, 3, 2, 10]
[3, 5, 0, 3, 0, 9]
[2, 2, 0, 1, 0, 10]
[2, 2, 0, 1, 0, 11]
[5, 15, 0, 2, 1, 10]
[2, 3, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 5]
[3, 5, 0, 3, 0, 5]
[4, 6, 0, 4, 1, 7]
[5, 10, 0, 4, 1, 5]
[4, 6, 0, 4, 1, 8]
[17, 92, 0, 4, 3, 8]
[6, 15, 0, 5, 3, 7]
[4, 6, 0, 4, 1, 6]
[2, 3, 0, 3, 0, 4]
[7, 21, 0, 4, 3, 6]
[2, 3, 0, 3, 0, 8]
[3, 3, 0, 3, 0, 4]
[7, 14, 0, 3, 1, 11]
[7, 18, 1, 4, 2, 9]
[6, 14, 0, 3, 2, 33]
[3, 5, 0, 3, 0, 15]
[7, 23, 0, 3, 2, 8]
[10, 27, 3, 4, 3, 11]
[11, 37, 0, 3, 1, 12]
[4, 6, 0, 4, 1, 13]
[10, 27, 3, 4, 3, 11]
[13, 61, 1, 4, 3, 10]
[10, 27, 3, 4, 3, 11]
[6, 11, 3, 4, 3, 18]
[8, 22, 1, 4, 3, 11]
[11, 26, 1, 4, 2, 10]
[16, 106, 0, 4, 3, 9]
[6, 20, 0, 3, 2, 8]
[23, 47, 0, 102, 1, 35]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[5, 9, 0, 6, 1, 6]
[4, 9, 0, 4, 1, 6]
[2, 3, 0, 3, 0, 7]
[2, 3, 0, 3, 0, 7]
[9, 21, 3, 3, 3, 9]
[3, 5, 0, 3, 0, 10]
[3, 5, 0, 3, 0, 9]
[3, 5, 0, 3, 0, 9]
[4, 6, 0, 4, 1, 19]
[10, 45, 0, 4, 3, 17]
[2, 3, 0, 3, 0, 21]
[2, 3, 0, 3, 0, 16]
[9, 27, 0, 5, 3, 30]
[16, 89, 0, 4, 3, 8]
[13, 49, 0, 4, 2, 18]
[4, 6, 0, 4, 1, 11]
[3, 5, 0, 3, 0, 7]
[9, 41, 0, 4, 2, 8]
[3, 5, 0, 3, 0, 3]
[3, 5, 0, 3, 0, 5]
[5, 11, 0, 4, 1, 6]
[7, 15, 0, 5, 3, 7]
[5, 9, 0, 4, 1, 7]
[5, 9, 0, 4, 1, 14]
[6, 13, 0, 4, 1, 8]
[5, 10, 0, 4, 1, 10]
[5, 7, 0, 10, 0, 15]
[2, 3, 0, 3, 0, 10]
[5, 10, 0, 4, 1, 9]
[3, 5, 0, 3, 0, 6]
[6, 15, 0, 4, 2, 4]
[3, 5, 0, 3, 0, 10]
[4, 6, 0, 4, 1, 9]
[6, 11, 0, 4, 1, 6]
[4, 6, 0, 4, 1, 10]
[5, 10, 0, 4, 1, 8]
[2, 3, 0, 3, 0, 9]
[5, 9, 0, 4, 1, 13]
[2, 4, 0, 1, 0, 16]
[3, 3, 0, 3, 0, 2]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 10]
[5, 9, 0, 4, 1, 11]
[5, 9, 0, 4, 1, 11]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 15]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 14]
[5, 14, 0, 3, 1, 7]
[2, 3, 0, 3, 0, 12]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 13]
[2, 3, 0, 3, 0, 12]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 10]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 1, 0, 4]
[3, 5, 0, 1, 0, 4]
[2, 3, 0, 3, 0, 4]
[5, 11, 1, 3, 2, 6]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 7]
[3, 6, 0, 2, 0, 10]
